frame,2021-07-14_enterprise-keeps-going-c170,2020-09-15-Reefer-stuck-c157,2021-06-23_semi-fairing-c168,2021-10-14_roof-peeled-c172,2021-10-21_semi-c173,2021-07-12_bump-c169,2020-02-21_Penske-scrapes-roof-in-snow-c154,2022-06-14_Penske-left-turn-c176,2021-04-09_lowes-roof-scrape-c166,2019-12-19_Lost-cargo-evening-light-c152,2021-04-07_Penske-stuck-train-c164,2021-03-31_Crane-stuck-c161,2019-10-03_Digger-hits-bridge-c148,2021-04-09_reefer-splatter-crash-c165,2021-07-29_roof-peeled-stuck-c171,2020-09-22_RV-fast-night-crash-c158,2020-03-20_truck-scrapes-roof-c155,2019-09-19_Truck-turns-right-c149,2021-03-31-RV-slow-AC-removal-c162,2020-05-14-truck-scrapes-roof-c156,2020-01-03_Penske-scrapes-roof-c153,2020-11-13_stuck-fairing_c160,2022-04-26_slow_camper-c175
2150,0.9995985981213114,0.9997587318942224,0.9999164550625638,0.9985995112644144,0.9997442344180976,0.999785684989095,0.9995683646134328,0.9962883725126908,0.9965505119852552,0.9999301161306088,0.9996992859985836,0.9775193336051968,0.9998812491712558,0.9997564841331376,0.9998435737209048,0.9955952093141772,0.9271021601179724,0.9995341437073644,0.9917339868182156,0.9995293379890684,0.9997551914055192,0.999883482099744,0.995268056869002
2151,0.9997326557008028,0.9998893871743452,0.9999474045261736,0.9991962819016053,0.9996988503145844,0.9997730769223322,0.9997749079830552,0.9984419032141476,0.9963280688244044,0.9999642827793376,0.9998887659413171,0.996703866383384,0.9996983419763292,0.9997974744391526,0.9998001495784392,0.9954608510231706,0.7971847112383981,0.9989851690761862,0.9893092103967766,0.9995199973871132,0.9997943102084484,0.9998818402962734,0.9937691075530124
2152,0.9996575462502904,0.9998746081111765,0.9999732114843904,0.999055687591528,0.9994089656107438,0.999782685845958,0.9997836336957636,0.9967744196567524,0.9977134951624932,0.9998062594239532,0.999308210602598,0.9801310280714618,0.9996500977345028,0.9998739304999242,0.9998780538465182,0.9965497396669452,0.903758722301261,0.9990624595714528,0.9919231589577104,0.9997356126874242,0.9998421423361268,0.9998184961935208,0.9938023950251612
2153,0.9994395881363428,0.9998399830065992,0.999840520638324,0.9975976315433556,0.999490090589541,0.9995859019722512,0.9997599647525672,0.9969537567548228,0.9973437804761874,0.9998248676708784,0.9998078763408774,0.9851598778171904,0.999740152837492,0.999817997278002,0.9996777255024102,0.9972105982645744,0.9281795551763988,0.9978357876716516,0.9970720241239498,0.999558021980136,0.9997678983448108,0.9998497686786508,0.9907363287362556
2154,0.9995004918511728,0.999851033831634,0.9999940353820304,0.9985722003605648,0.9993684063671564,0.9996287384451428,0.9998809943915437,0.998477395170524,0.998189642862098,0.9999223700473352,0.9997893929719842,0.9973448511203448,0.9994925171054748,0.9998405136386468,0.999867216424887,0.99481842051457,0.8165833284498927,0.9988205532088372,0.9925568449065368,0.9995840182420384,0.999765132606902,0.9997465071573922,0.991214272174756
2155,0.999523303689009,0.99985788628649,0.9999325085203208,0.998353879019065,0.9992306295498222,0.9998462308772128,0.9999311630217717,0.9953295352310684,0.9978958168016224,0.9999569786239269,0.999682348945676,0.9840190251309512,0.9997739698086432,0.9998801234592244,0.9998474586633728,0.996091499143002,0.9663300729687144,0.9992513743539918,0.99381809596948,0.9996840967478128,0.9998196122821964,0.9998839943731104,0.9937060139405012
2156,0.999637344767263,0.9999039385450996,0.9999952076131794,0.9985839793154048,0.999105566813857,0.9997240414498614,0.9998246948640492,0.9962481975219036,0.9984140960540608,0.9999297368897788,0.999676195468085,0.9870917136593732,0.9997102672602886,0.9999422707335708,0.99995250792662,0.995072966208319,0.8660788369120733,0.9996423435967255,0.9963396117389496,0.9986216266852658,0.9997644106182596,0.9998424853150012,0.9924371377435148
2157,0.9994914178579534,0.9999275250321424,0.9999650468299852,0.9990396546025688,0.9990596710920604,0.9996071076563942,0.9994925351786076,0.9966290007421752,0.9969006879822933,0.9998663311387492,0.9999119158450948,0.9967348680047156,0.9996843797996496,0.9998644138997976,0.999812394025943,0.9940743060227014,0.828423450985509,0.9997683131448152,0.9879403075234504,0.9971927110473024,0.999825634792514,0.9999005272902138,0.9906388164500616
2158,0.999406130793668,0.9997169224679132,0.9999575803430744,0.9994212787067572,0.9990344428613068,0.9996451210175528,0.9997718262587626,0.9968595017523122,0.9994398528726958,0.999950582851764,0.9997434168443102,0.9823198671968,0.9997037127519378,0.99975124686251,0.9998587365753004,0.9937297899260994,0.9963734710962288,0.999474227580735,0.9915839243539898,0.9969803272312068,0.9998007702626724,0.9998532252268966,0.9910272147843228
2159,0.9981807907677251,0.9998725722500672,0.9999638530535008,0.9996075201721698,0.9994523519873192,0.9998088760515969,0.9998186138348027,0.99657652241579,0.9996172165980608,0.9999289045010624,0.9998434249909244,0.9937582617309232,0.9997288753761904,0.999758664567119,0.9997986714966288,0.9948209635731236,0.8649603876659412,0.999478575349726,0.9945824035794504,0.997637752152478,0.9993599886169056,0.9996599606607892,0.9922489422148608
2160,0.9897752240244438,0.984780456126931,0.9915284834937472,0.9830517022283322,0.9870504236810898,0.9857873946180412,0.9857665201170582,0.981248997668411,0.9816885102312436,0.9928429111975235,0.9862377462438796,0.9733246563997904,0.9925099088039394,0.985234038851439,0.9922374413662012,0.9597549464418724,0.8624275347999427,0.9866447010206404,0.9785975864539592,0.9785365213574804,0.9868982079763656,0.9902014985363656,0.9745563382995946
2161,0.994267304150378,0.9998821203851658,0.9999000586074356,0.999360578496196,0.99881324706503,0.9997847177289394,0.9996250106113974,0.9968213791494775,0.9998402046320504,0.999884800440146,0.999338236579034,0.98317827719372,0.9997270807856444,0.9996711219604796,0.9998309920512408,0.9900691478365758,0.9642066633516536,0.9996432373962688,0.9967399804340976,0.9923302620414672,0.9997108631706766,0.9997352000708436,0.994859263271385
2162,0.9979226182932384,0.999809602626164,0.9998869525659804,0.9988434679856434,0.99939892457123,0.9995941044432518,0.9995531808952944,0.9876646073529544,0.9996506868897552,0.9998295339488776,0.9995242249588616,0.9977408383296444,0.9997428816465188,0.9997085646887302,0.999658498078968,0.987988151078779,0.8293773966941989,0.9997213948316214,0.993014196195822,0.9975114061895493,0.999736760070992,0.9996886250956392,0.9959156001507212
2163,0.9980290665135352,0.9997980888669078,0.9999085374747596,0.998627749699694,0.999283398488398,0.9998140151743112,0.99972308255317,0.993977616234424,0.9998446091274108,0.9998875711958962,0.9992334324785168,0.9869794720604628,0.9995790437873596,0.9998796141746132,0.9997625172327586,0.9860753560203724,0.9150230641647904,0.9992949350226388,0.9945784368188924,0.9971415434602048,0.9996545683600976,0.9995959549636904,0.9927937899044365
2164,0.9975260851337844,0.9997545637805686,0.9998474202790938,0.9987565268835008,0.9990320279673244,0.9995875107061464,0.99941341602736,0.9947066193054837,0.999548327398997,0.9999181269597364,0.9995587167783384,0.9874046480526572,0.999396896817418,0.9996709181334166,0.9996373862630008,0.9867820424059404,0.9406928814124074,0.9996193833031316,0.9976454040734876,0.9963759008543448,0.9994789215136922,0.999651676091144,0.9879778804397826
2165,0.9981722194063916,0.9999453127043888,0.9998786534344696,0.9993472221331844,0.9981331072051676,0.9995582521028964,0.9998214202917388,0.9919000096308682,0.999686949988908,0.9999319330586158,0.9998097304475992,0.998964898456042,0.9996071256068032,0.9997031986899568,0.9997461896805072,0.9869429763580592,0.8452303203075141,0.999354813127374,0.9930574927882492,0.9969848829111948,0.9995465924330535,0.9997782673185176,0.994792981947096
2166,0.9971932875886512,0.9998101610688032,0.999921532736116,0.999498479530484,0.995135358781662,0.9995761254142072,0.9996965869647862,0.9912728642108548,0.9966573343714192,0.9999285434564894,0.999804891860244,0.9897259809989808,0.99958785840105,0.999667378918151,0.9996705087537352,0.9897735972914063,0.9599743877100636,0.9990546447572508,0.995078778289511,0.9971395529149408,0.9992384435821622,0.99964800156875,0.994306791275243
2167,0.9962973616951638,0.999761742477574,0.9998901102805008,0.9996251150014576,0.9941502922223756,0.9994423319859704,0.9997051030474576,0.9919741685796044,0.994997364494692,0.999883465088806,0.9996456277925512,0.9905401093597394,0.999643795547668,0.9997018374850368,0.99980564796268,0.9872453100111876,0.9069726777896564,0.998966825384724,0.9974560730116748,0.99577985897242,0.999517933142703,0.9997989464084784,0.9936319085010428
2168,0.9965672874932964,0.9999092541349696,0.999807569441789,0.9995720473167732,0.9968049907424716,0.999546534327025,0.999824861446146,0.991298449510981,0.9960124482930556,0.9998691765393012,0.9997749226372292,0.9975668407032506,0.9996479449531948,0.9997929942517212,0.999810390460702,0.9887326297133368,0.8505201174969059,0.9994351098069248,0.9948327479204724,0.9944330522979936,0.9995301695456028,0.9996785671032692,0.994645534427718
2169,0.9964805351951296,0.9998900550614817,0.9999500384619724,0.9996724111108448,0.996857996417345,0.9995555264403294,0.9997602376035096,0.9933593936470758,0.9928207293947507,0.9997813947284954,0.9996503934268672,0.9887586718180496,0.999579574413382,0.9996201026460176,0.9997677602570776,0.9899387119623654,0.9850294803152684,0.9989705907699218,0.9961104907111222,0.9933243258462572,0.9991665675266248,0.9996741523017656,0.9939418812827684
2170,0.9930733737463552,0.9998387858108464,0.9998834631363972,0.9997051931937004,0.9956762850814848,0.9996285887033974,0.9996740826582448,0.9804779283988307,0.992375773827924,0.9999574067322472,0.9997933520316442,0.9933864189643264,0.9993407852668672,0.999774571835379,0.9998257340819848,0.9888072154945836,0.881678634842848,0.9994709592283324,0.9980966441350638,0.9929139066675896,0.9994332212146446,0.9997240031264808,0.9954417081689284
2171,0.9915275788307396,0.9997523278250204,0.9998708161372836,0.9997707059783352,0.994519206376474,0.9997814537697666,0.999764678879094,0.9912691032540044,0.9973773595605024,0.9999363472420422,0.9996807125414868,0.9944119640819264,0.9994035730591264,0.999790717157766,0.999809106916349,0.9885804865024012,0.8646884687614383,0.9992474239779536,0.9953235322318502,0.9947466283052088,0.9996290638387308,0.9996668238491954,0.9944441468905733
2172,0.9916584064043676,0.9998169331776668,0.9999385976959672,0.9997131915541464,0.9965538744647828,0.9996980622461588,0.9996127389494004,0.9863842519787642,0.996052801004852,0.9998654191329166,0.999818578347464,0.9902567064368072,0.9996332047210448,0.999871625762794,0.9997964053139574,0.9901605165316442,0.998822957779022,0.9990024112527436,0.9975997984735472,0.995092728104336,0.9996044272259018,0.9997516442423918,0.9956451070914584
2173,0.99311749356427,0.9999675644261232,0.999847357476855,0.9989054568772872,0.9958422904391824,0.999747250994224,0.999601088820572,0.9916082845900992,0.9962342846272594,0.9998652838340828,0.9996072787154824,0.9976058462485716,0.999769810443139,0.9997303537447244,0.9997663535404362,0.9901872981649182,0.8786007787518105,0.9977281446154768,0.9974143028751036,0.995202727356028,0.9995613871623248,0.999732737522812,0.9937711417161824
2174,0.9946828344799736,0.9999383521070464,0.9999172740680704,0.9983286963106808,0.9968643774603038,0.9996405743961696,0.9997361559699356,0.9920697168541284,0.995287944865288,0.999619470015508,0.9995389566295776,0.9935960949250048,0.9994404510195332,0.9996756477362148,0.9997309337073904,0.9914672465655768,0.8877029764750337,0.9968880143268304,0.9960584062047682,0.996710733504192,0.9990999994129272,0.9998870347489932,0.996360399057164
2175,0.994486078636001,0.99989726049667,0.9999190264830116,0.999360166950698,0.9978689734588456,0.9996781205574594,0.9998185781730772,0.9883687048708651,0.9976593310531712,0.9998261341259352,0.999836755820907,0.991580113222338,0.9996081834140176,0.9997900783900878,0.9995085729801616,0.9919931573583548,0.990736226859053,0.9962540860629364,0.9981578251933256,0.9941314262681228,0.9977538743171346,0.9997947765604565,0.99173669493576
2176,0.9945051259883132,0.9998363019186096,0.9998750384615374,0.9984532284260228,0.997419360264026,0.9998006386962592,0.9995821439343532,0.9922307713597398,0.994886736947352,0.999748374214,0.9998638189579652,0.999049799961249,0.9998341282791868,0.9998133472004116,0.9998654671795268,0.990673373333563,0.8798536394114213,0.9971641666228264,0.9969479694838432,0.9904332965159064,0.9980009148490584,0.9997300349425382,0.9902425475191248
2177,0.9953131260672762,0.999813266922656,0.999863478476274,0.9972821628359276,0.9981778133478924,0.999680660436994,0.9996308157932644,0.99003976424595,0.9931458900525812,0.9998652952392768,0.99972555127301,0.9932958799070586,0.999608545701301,0.999645507886428,0.9996203603010864,0.9917927131087116,0.9122830193564369,0.995971972579652,0.996834063030955,0.991893255755043,0.9972005387976024,0.9997757116444594,0.9910091290321984
2178,0.9959241118177808,0.9999306332641482,0.9998521558507476,0.9989635545660748,0.997481918116229,0.9995091437234408,0.9996387190537628,0.9935865243078762,0.9947836918004836,0.9998656556255112,0.99984965801567,0.9937817225522144,0.9993659895713396,0.9996228400865887,0.9983530443757744,0.993246452266476,0.970714100792284,0.9969978456074752,0.997972296104392,0.9927489152821368,0.9950138527130544,0.9998619245147448,0.9944701797715938
2179,0.9962033872875043,0.9998433667853652,0.9999247305444358,0.998762036982039,0.9979010239651052,0.999797956852551,0.999527477995071,0.9946732769290562,0.9963449092493228,0.9997677207795568,0.9998794442447836,0.9947360947070164,0.9997151245552508,0.9997534868367396,0.9990830993482112,0.9926601066728372,0.8766398868226538,0.9988081313731452,0.9952199940945484,0.99299569892353,0.991589678706486,0.9998794741400246,0.9926136496717683
2180,0.9953550144039752,0.9999458358884872,0.9998410187185566,0.998861357714154,0.9972983764261856,0.999740998539621,0.9996976333859644,0.9954114126730872,0.9968694759370984,0.9993730048248116,0.9997797917158868,0.9913089768372492,0.9995635106078704,0.9998698452099618,0.9995295090787816,0.990776890525474,0.9482989097045698,0.9986408069814466,0.9973999832673016,0.9919280067767086,0.9933654505526984,0.9996274122036898,0.989392220367684
2181,0.993502958237782,0.999848030671218,0.999716885275334,0.9982923666288362,0.9974445778703416,0.9992637671197492,0.9997385341436432,0.9906002315968612,0.9964832660263856,0.999666236664447,0.9996833734802176,0.9914566815235508,0.9995748767764164,0.9998165891345276,0.999428554972202,0.9888854511686872,0.9443993546984208,0.998840334161116,0.9991280624242672,0.9932979092480032,0.9941651507245516,0.9996882118892452,0.989861868418936
2182,0.9940852161648976,0.999906294252332,0.9998185737745872,0.9979246925096684,0.9976102826122064,0.9993441344598528,0.9993354576037488,0.9935720717889168,0.9978772270248282,0.9997837789199427,0.9998859174581136,0.9820334278836612,0.9994389679342102,0.9998501733793698,0.99967303754087,0.9922114878371372,0.8854007687144567,0.998682042942649,0.9972825706268856,0.9871756391509552,0.995428482276898,0.9997634351363036,0.98961690535852
2183,0.995642601367213,0.9998897190409513,0.999750740367132,0.9976292666879782,0.9983922779992284,0.9995288336293988,0.9994577100400688,0.9945593998367142,0.99710154987549,0.999839172810958,0.9999012919856008,0.9856138888055168,0.999501491963934,0.9997482388346008,0.9996353446078268,0.994260319306484,0.974160856547464,0.9989569388096168,0.998390875152318,0.9832802174396515,0.995688169512054,0.9998099225434958,0.994473029405707
2184,0.9951283149448708,0.9999429894315788,0.9998210113259864,0.996542073200724,0.9985146651320758,0.9994638093962424,0.9969195780592384,0.9930158783953612,0.9964683365351586,0.9994973424471356,0.9998505572776922,0.9885454736938916,0.9994880041534416,0.999673114574096,0.999784224411333,0.9922561259584346,0.9292799933415852,0.9981425915231388,0.9988051039387656,0.9890289704169752,0.9954444509008712,0.9998858478390924,0.9960477886351023
2185,0.9947703157911568,0.9998638323314264,0.99984955680886,0.9976375604795592,0.998573776641333,0.999700838657111,0.9970286269442696,0.994750070451795,0.9980096697666164,0.9998671391967496,0.9998189640951552,0.9819006848438296,0.999360507552553,0.9997725372883264,0.9998021268986094,0.987908056898302,0.9018248142664884,0.997124117242294,0.9976300748240172,0.9921360582394484,0.9946697589650496,0.9999160263139094,0.9975658124762852
2186,0.9955734654144964,0.9999265218894524,0.999738662762344,0.9956351195980933,0.9987710355651496,0.9997089784515276,0.995247987641096,0.9973315707592572,0.999169053823124,0.9999096739123192,0.999230011710326,0.9823670383137006,0.9996280849593469,0.9997211734011532,0.9996052375284332,0.9871325783430916,0.9951230970956146,0.997251830493084,0.9992237163738296,0.9940277874874314,0.9894825143519608,0.9999511408864638,0.9982689617837686
2187,0.9982268661069243,0.999771260347452,0.9997865948113396,0.9943170341601424,0.9987161461857484,0.9994372808404316,0.9900071243516718,0.9977975572590524,0.9991231171142736,0.9998389896011122,0.999739781520082,0.9911879998335072,0.9994908456948554,0.999842747532126,0.9997148384091468,0.9877742181452392,0.9040610366278576,0.9971347537653912,0.9985683367846984,0.9939594097429666,0.9829639258689044,0.9998274020618602,0.997262161442142
2188,0.9980705344886944,0.9998641396438002,0.999652965736573,0.9968860169912056,0.998868657538485,0.9997013292253112,0.9932452213491229,0.9982837179180368,0.9989134310867652,0.999800889077653,0.999802603210474,0.9939137450910794,0.9994136461436208,0.9998295304348308,0.999695506219829,0.991650673421172,0.9178785230812736,0.9963721030708536,0.9982468983925584,0.997060551011286,0.9897264041510756,0.9998016849750554,0.9977395906514251
2189,0.9976804125567276,0.9999316153754162,0.9996938203732127,0.997224841739226,0.9989132681759928,0.9997644317427908,0.9904399648677584,0.9981618127674008,0.9985542726478844,0.9998948022397416,0.9997089537527168,0.985710602831629,0.9991151155199224,0.999901335074898,0.9998128119386562,0.9898435426818838,0.9875782282280644,0.9951869398212164,0.9994059282878588,0.9969566993597452,0.9873170302966728,0.9996876096917112,0.9974145048729705
2190,0.9891702604874412,0.9858366747333864,0.9915716772069038,0.985314787378704,0.9851290250911662,0.9855054534243848,0.9757510950516348,0.9832638607827938,0.9796012489183806,0.9932001286726582,0.9861491789773776,0.9749021742697216,0.992088295978274,0.9858633604440898,0.991500609412172,0.96330136753095,0.9079165653900296,0.9815582026336817,0.9844143366088286,0.9859670153270044,0.9785035090298004,0.9902388226295066,0.978467135800986
2191,0.9979949565252711,0.9998709663779902,0.9998306933053036,0.9973576641702132,0.999467087626921,0.9996999518445558,0.9847114869035862,0.9981811922400908,0.9965952866996698,0.9996959235477476,0.9997553941327304,0.9916418791161242,0.9995521379751144,0.9996389027453976,0.9997585668959322,0.9855813880287178,0.9453415863158146,0.9954650328054532,0.9988305335528906,0.998085521154904,0.9927416123490757,0.999722843162496,0.9964838107083916
2192,0.9979654287171964,0.9998509175757528,0.999786325078293,0.9970743052071236,0.9994391957687284,0.9994032181809492,0.9884276105165264,0.9978050048039596,0.9976314088820096,0.9998388935579744,0.9996456069426428,0.9857187204005262,0.9992160772962524,0.9994462597634076,0.9997516478984482,0.9875498989186022,0.979576379809751,0.9948954779777042,0.9994877998861426,0.9962522461055304,0.9906954107934712,0.99968694837975,0.9930294305109256
2193,0.9988060461176508,0.9997861114661748,0.9999251241646384,0.9976018404466253,0.999179386285878,0.9999179312119222,0.9885528877359882,0.9991546013285648,0.9922865974581104,0.9997695256308068,0.999730168027338,0.995637453986032,0.9994190181858608,0.9997882091916992,0.9996568057370973,0.9856961214817844,0.9101828430158764,0.9945116633485576,0.9988028950644602,0.9970202622738163,0.9879794406722366,0.9996355683747854,0.997686719463402
2194,0.9987549458429658,0.9999131343050588,0.9998603340017898,0.9970458569802164,0.9989551316424956,0.9999470814100444,0.9908348216273296,0.9991924593764048,0.9876667390473988,0.9998165429302378,0.9996550949385642,0.9951891524474916,0.9991748667567648,0.9996406657666416,0.9996759021107688,0.9837354273267972,0.961973294239018,0.9944913838091765,0.9985185809305328,0.9948689037615588,0.9907447311152188,0.999763699951398,0.9935685171995202
2195,0.997947206470489,0.9997174699914247,0.9997924042673024,0.997999685807013,0.9991506540145124,0.9999231405174028,0.9890647177194104,0.9980148202634566,0.9916999358124536,0.9997883357278988,0.9995261146680344,0.991731656837392,0.9994268964738888,0.9997624907409058,0.9997130509891528,0.9959910454909632,0.9653901484932484,0.994997285792804,0.9993400909603878,0.994491999828543,0.9886374093345228,0.9996963612107156,0.99880250449252
2196,0.9984425472816018,0.9998254315145224,0.9998956514117846,0.9972705740997492,0.9997446356059676,0.9999141250613136,0.9940480368258594,0.9983655172250656,0.9913450535200748,0.999818977281338,0.9997063698519648,0.989799175703654,0.9994873953100836,0.999862254158332,0.999566058022348,0.997148792932892,0.921546588070337,0.9962518298176152,0.999056812275522,0.998610469699402,0.9892453566467322,0.999739946514654,0.999035437243182
2197,0.9993367137881144,0.9998058516393226,0.999848652856195,0.9980204985939728,0.9997253064584584,0.9999417556070104,0.9933396724157229,0.9980259054856908,0.9943952408440736,0.9996528159040722,0.9996632137351192,0.995974366739772,0.9991817205005395,0.999787437826662,0.9997738841240452,0.9962181322388988,0.9845369801784466,0.9983033768321256,0.9994373827056208,0.998998782441488,0.9895024240795192,0.9997084293155584,0.999261987299342
2198,0.9993718297419804,0.9997520276645387,0.9998023122636962,0.997263697465531,0.999734795580012,0.99998538556396,0.994379773887547,0.9988900813734616,0.993441721114981,0.9991413253463292,0.9996485516498388,0.9950657931328112,0.998952048655947,0.9997422153715696,0.9997012737740262,0.9971190341259684,0.9539112402189914,0.9983249156371068,0.9992152868455668,0.998149178308294,0.99245664078578,0.9998068969918388,0.9994740839576464
2199,0.9997573804062564,0.9999103972986508,0.9993643571369634,0.9976463230434328,0.9996813251187198,0.9996745264599656,0.9939824559256972,0.9983226692727508,0.993986701991478,0.9989100364386316,0.99986144539346,0.994911271623956,0.9992908069591668,0.9998815593727252,0.999552857029749,0.9950646719375484,0.9315158299701364,0.998577339923639,0.9988339334043168,0.9985354631784435,0.9935108694905942,0.9997451103429386,0.9991434951441222
2200,0.99976038036476,0.999842914303442,0.9993794176306732,0.9971403283575704,0.9996268947284044,0.9998358808486668,0.993300809976445,0.9936562498229624,0.9977810384054396,0.9994567386486471,0.999701206601932,0.9917849386501036,0.9994553587722907,0.9997003976173096,0.9996893575808192,0.9976232929829808,0.993272901968748,0.99678725430798,0.999490287526578,0.99796590906219,0.991775630973307,0.9998431296543236,0.9985213750970368
2201,0.9997791835481632,0.999876020165646,0.9996824731909966,0.9982215910301896,0.999481526376659,0.9999581889414068,0.9949292449092976,0.997233846104672,0.9977459593244304,0.9969875393765264,0.999790550122396,0.9920385231780794,0.9993289315014025,0.9997783293560472,0.9995329880773371,0.995837343336016,0.936272000384628,0.9993072040196648,0.9992750556705012,0.9970836442947846,0.990776899687684,0.999820301111828,0.9975114920501714
2202,0.9998566732546932,0.999834596387467,0.99991731982146,0.9992080219823016,0.9996863265565028,0.9999060284838632,0.9948388902475678,0.9977473206972696,0.9932198315321128,0.9981867286581068,0.999819467551096,0.9856055661316784,0.9992824593234304,0.9998526809952536,0.998635569964248,0.9968093719501075,0.9366283446698588,0.997668647943204,0.9993428709071716,0.9968986447959016,0.9870599828656124,0.9998281458329332,0.9973662472935612
2203,0.999782524924307,0.9998102552587068,0.999812263554754,0.9993745656628988,0.9995081895802648,0.9998857261024562,0.9934960337113292,0.9994210730628886,0.9900646180834936,0.999364894814952,0.9996838869032032,0.9948403496804512,0.9989557696426562,0.9999376202491598,0.9988844377716072,0.9971672365240452,0.9951612885660612,0.9960864746240476,0.9998530339727094,0.9971118812804668,0.9865652858109136,0.9997486944214892,0.9954923899876876
2204,0.9997254794079752,0.9998328754417553,0.9996850985128296,0.9983895366546376,0.9996735165611542,0.9999295041587724,0.9899535017134414,0.9988211458784392,0.9913103069802958,0.9985525053995088,0.9998956767044742,0.9823265667261636,0.9989928864339932,0.999826009410236,0.9996465115541068,0.9982647706979484,0.9378293204864436,0.9920724765327024,0.9992872359883076,0.9963308290398156,0.9887948855200144,0.9997100376888616,0.998077930953012
2205,0.9997601797080384,0.9999067813067856,0.9997916322521828,0.9979886931119748,0.9996774574442698,0.9997728436812056,0.9889047938295038,0.9978111911829822,0.9946284712485768,0.999666792331115,0.9998909433091026,0.9835330863043944,0.9989906135557448,0.9997816612628004,0.9995239163753312,0.9973992044570368,0.942315932958675,0.9956868444915248,0.9992871905700026,0.9978361709575214,0.9905422500864168,0.99982879558322,0.9953265726945608
2206,0.999463032537046,0.9998640189218144,0.9998226266235438,0.9983045045487436,0.9996579139940536,0.9995978790612638,0.9888508474368832,0.9967134578906872,0.9951556902151892,0.9996929584999268,0.9997448461329717,0.985902971208238,0.9992307186989748,0.9999356879713872,0.9994536208844188,0.9969075709955552,0.9943859825204624,0.9942694767903056,0.9996684010779624,0.996822291751198,0.9928878648198683,0.99984408057121,0.9975334599820224
2207,0.9996699213275964,0.9997707387199736,0.9998504875729576,0.99886862711814,0.9997308496587228,0.999399423668104,0.9933360004864924,0.9973141933797072,0.9958467905514028,0.9994236263091808,0.9998878634012428,0.996418295128728,0.9971407168259984,0.9997755948049032,0.9987524641114892,0.9980409489590648,0.9369193852286484,0.9971936844864684,0.9993258773465352,0.9964402819786634,0.9917985477101542,0.999855539930695,0.996320496504785
2208,0.9997532713276268,0.9998543977967076,0.9998406315086026,0.9986211457368542,0.9996562664120948,0.9995114135150288,0.9954005445259414,0.9981110606271454,0.9978369240835944,0.99963103420498,0.9998716618330472,0.9813642876757552,0.9965066594955666,0.9997777385002016,0.9991578540963676,0.99826170361484,0.959214791136344,0.9983814583540654,0.9996565580432916,0.997031618085666,0.9939612153744584,0.999907548878955,0.9961536947191232
2209,0.999883783017074,0.999676634333313,0.9997426504311836,0.9991046387802284,0.9996599298892376,0.999656672778921,0.9949976140290252,0.9933735828570004,0.99875042225493,0.9994903251774988,0.9998788936498352,0.9822761334593404,0.9942010024904652,0.9997877824271172,0.9994009900391267,0.9975285979117632,0.97928465872033,0.9964731342820852,0.9995129843659112,0.9968453915414588,0.994376906512814,0.9996878340411788,0.998061791425775
2210,0.9999022095042476,0.9998776937502128,0.9997697658850484,0.99953974244053,0.9997740669530418,0.9994728747463674,0.990099565960164,0.9984676622049652,0.9982750422437656,0.999389863301552,0.9998798611934826,0.9955723502153904,0.9930094898129193,0.9998371260835808,0.999350341214822,0.9975571486389916,0.9396341019747534,0.9972534630146488,0.9992967407452998,0.9952076192902504,0.9953863198948616,0.9997796800785198,0.991210917582658
2211,0.9997886753369208,0.9996822824619026,0.9996750702020724,0.9990888869625234,0.999735713637326,0.9995096767426755,0.9917014055937676,0.9969017932739492,0.9989419784670528,0.9993058329806188,0.999698583260646,0.9862480791802009,0.994710274641546,0.9997947494247978,0.9997075844242164,0.9971720308163068,0.9829401872464046,0.9985862074947396,0.9998249717374792,0.9940902191822318,0.995103811744277,0.9997454662811291,0.9929194548614074
2212,0.99966088532591,0.9995928421818612,0.9996702310332908,0.9989911939930186,0.9998509258579584,0.9998000923146476,0.9941467439717986,0.9982722654150616,0.999274119536754,0.999412967212049,0.9996705116649328,0.9887514487800452,0.9977497987736892,0.9998086841202792,0.9986111758573606,0.9979723810835348,0.9693014274830504,0.9994011653091186,0.9993730907350424,0.9927916032482772,0.9954835286389012,0.9997747682162852,0.9979496059037996
2213,0.9996400733536918,0.9999303371828758,0.9998526792279048,0.9982761480502588,0.9997851807783428,0.999532289970228,0.9995760177267072,0.9984521849868092,0.9985171086232044,0.9993835123085352,0.9999282068195704,0.9986796932084548,0.9963986673225272,0.999728203671355,0.9980507391944062,0.99738812908302,0.9445726580371956,0.9995954707291188,0.999032456649655,0.9940636474074166,0.99609596027932,0.9998496708821292,0.9898196941791604
2214,0.9993637575201328,0.9997683735456664,0.9997286457180612,0.9988768256024588,0.9998158457660642,0.999630516166092,0.9994968807226348,0.998085665607993,0.9990729253539832,0.9991119391483912,0.9994391295264768,0.9925688466831448,0.9942104514302932,0.9998845815984876,0.99951652189359,0.9974758288311656,0.9917022202988856,0.9993989211652556,0.9997370450729854,0.9942487821124798,0.9965813690833828,0.9995636989102068,0.9882844562401338
2215,0.9996534056849868,0.9999311323238326,0.999711065382078,0.999644505081712,0.9998015702417002,0.9995870404901158,0.9992085478231308,0.9970941966745426,0.9993257898522264,0.9993093352759836,0.9997194236959318,0.9954749340198524,0.9946171368875272,0.9999086310640974,0.9975756466814693,0.9978302574799446,0.961030178122973,0.9997040354139974,0.9992830219963332,0.9942136673079078,0.9922212312419564,0.9998102899315084,0.9897758308128596
